Unnamed: 0,Hindi,Bhili,Predicted_Bhili,BLEU,chrF,chrF2
353,पटेल अपनी वकालत का विस्तार करने और बड़ी संपत्ति जमा करने और अपने बच्चों को आधुनिक शिक्षा प्रदान करने की महत्वाकांक्षाओं को मन में पाल रहे थे।,पटेल आपडी वकालत अगाड़ी बढावा हारू मोटी रुपया जमा करवा अने सोरा आजकल नी भ णा ई  माली सके इना कामो ने मन माँ पली रयो से |,पटेल आपडी वकालत नो विस्तार करवा अने मोटी संपत्ति जमा करवा अने आपडा सोरा ने आधुनिक शिक्षा प्रदान करवा नी महत्वाकांक्षाओं ने मन मा पाली रया से ।,10.511846841633771,35.68603410999834,34.50266125281143
354,धनार्जन की खोज में वे पूर्वी बंगाल में शेरपुर चले गए।,धन इक्ट्ठा करवा हारु जो उगमणी बंगाल म शेरफर नाही ग्यो ।,धनार्जन नी खोज मा त् या उगमणा बंगाल मा शेरपुर नाही गया।,4.02724819242185,29.208719527777955,23.989872979166798
355,उनका पुण्‍य स्‍मरण करने का पर्व है।,तिन्‍हुंनें पुण्‍य हमकवानों यों तिहवार से। ,तिहुनो पुण् य स् मरण करवा नो तिहवार से।,9.535414040914192,34.50724633361863,32.188624610468416
356,"कुछ सर्वर केवल पॉइंट को शुरू करने के लिए सेवा का उपयोग करने में संतुष्ट होते हैं, हालाँकि, उन्नत खिलाड़ी अक्सर अपनी सेवा के साथ एक विजयी शॉट मारने की कोशिश करते हैं।",कईना सर्वर खाली पॉइंट नी शुरू करवा हारू सेवा नो उपयोग करवा मा संतुष्ट थाए से पण असल खिलाड़ी हमेशा आपडी सेवा नी हाली एक जीत हारू शॉट मारवा नी कोशिश करे से |,"कईंना सर्वर खाली पॉइंट नें चालूं करवा हारूं सेवा नों उपयोग करवा मां संतुष्ट थाय से, पण, उन्नत खिलाड़ी अक्सर आपड़ी सेवा नी हातें एक विजयी शॉट मारवा नी कोशिश करें से।",13.382613080002837,55.877649383313354,50.82111996891786
357,चिदानंद दासगुप्ता और अन्य लोगों के साथ मिलकर रे ने 1947 में कलकत्ता फिल्म सोसाइटी की स्थापना की।,चिदानंद दास गुप्ता अने बीजा मनखु नी हाते मलिन ने 1947 म कलकत्ता फिल्म नी सोसायटी बणावी हती ।,चिदानंद दासगुप्ता अने बीजा लोगो नी हाते मलीन रे यी 1947 मा कलकता फिल्म सोसाइटी नी स्थापना करी ।,7.012887580040735,53.916990464782224,47.749369188860555
358,"मुल्तान जलालुद्दीन के बेटे अरकली के नियंत्रण में था, जिसने दिल्ली से भगोड़ों को शरण दी थी।",मुल्तान जलालुद्दीन न बेटा अरफली न काबू मा हतो जिनमा दल्ली थी नाठेला ने राखी ले देला।,"मुल्तान जलालुद्दीन ना सोरा अरकली ना नियंत्रण मा हता, जिने दिल्ली थी भगोड़ों ने शरण आली हती ।",5.0912128230977505,39.91882284797882,34.29336161596818
359,वे कर भी लेते थे और उन्होंने मानकीकृत भार और माप के प्रयोग सुनिश्चित किए।,त्यो कर भी लेता से अने इहुने मनको ना भार अने माप ना उपयोग हासु करें ।,त् यां कर बी लेतेलां अनें तिनांयी मानकीकृत भार अनें माप नां प्रयोग नक् की करियां।,3.0235785635823293,26.24737768439525,21.946650767211636
360,संभावनाएं बढ़ती गई हैं। नये मौके बन रहे हैं। मेरे देश के युवाओं को अब धीरे-धीरे चलने का इरादा नहीं है।,आह वहती जाईरी से 1 नवो मोको बणी रिया से । मारा देह ना जुवानो ने हाऊं धीरे-धीरे साळवा नो इरादो नी से,संभावनाए बढती गी से । नवा मौका बणी रया से । मारा देश ना जुवान सोरा ने हाव धीरा धीरा सालवा नो इरादो नी मळे ।,10.275474580767145,40.61534668863268,37.974127319220415
361,बाबर के जीवन की एक स्थायी\,बाबर न जीवन नी एक स्थाई ,बाबर ना जीवन नी एक स् थायी।,26.269098944241588,73.09824791834609,67.69652402967127
362,"ऐसे मुट्ठीभर निराशा की गर्त में डूबे हुए लोग जब उनके गोद में विकृति पलती है, तब वो विनाश का कारण बन जाती है, सर्वनाश का कारण बन जाती है,","ऐवा मुठी भर निराशां मां डूबेलां मनख झेर तिनानां खोळा मां खराबी पळे से , तेर त्‍यों खत्‍म थावानू करण बणी जाए, सब खत्‍म थावा नू करण बणी जाएा ",ऐवा मुट्ठीभर निराशा नी गर्त मा डूबेला लोग जेर तिहुना गोद मा विकृति पलती से तेर त् यो विनाश नो कारण बणी जाय से सर्वनाश नो कारण बणी जाय से।,1.8564670505078418,31.286548503664157,25.548349567080038
363,"कई लोगों ने सुझाव दिया कि देश में स्‍थानीय स्‍वराज की संस्‍थाओं से लेकर के अनेक इकाइयां हैं, उन सबमें गर्वनेंस के रिफॉर्म्स की बहुत जरुरत है।","घणां लोकुं नें रॉय आली कि देह मां स्‍थानीय स्‍वराज नीं संस्‍थाओं थी लीन घणां इकाईयों से, तिनां सबमां गर्वनेंस नां रिफॉर्म्‍स नी अनड़ जरूरी से। ","घणा लोकु यी सुझाव आल् यो कि देह मा स् थानीय स् वराज नी संस् थाओं थी लीन घणी इकाइयों से, तिना सबमा गर्वनेंस ना रिफॉर्म्स नी घणी जरूरत से।",4.597891300661083,47.681138786786335,41.24559466784019
364,"स्टीटाइट मुहरों में जानवरों, लोगों और अन्य प्रकार के शिलालेखों की छवियां हैं, जिसमें सिंधु घाटी सभ्यता की अभी तक अस्पष्ट लेखन प्रणाली भी शामिल है।",स्टीटाइट मुहरों मा जानवरों अने लोगों अने घणा प्रकार नो शिलालेखों आने मोट जानकर अने जिनो सिंधु घाटी सभ्यता नो हमने तक कई मालम नही पडी ,"स्टीटाइट मुहरों मां जानवरों, लोगों अने बीजा प्रकार ना शिलालेखों नी छवियां से, जिनमा सिंधु घाटी सभ्यता नी हमणे तक अस्पष्ट लेखन प्रणाली पण शामिल से ।",7.881926575633942,51.31354358711459,45.60768660961313
365,बलरामपुर से शुरू करके उन्होंने 1957-1962 तक अलग-अलग कार्यकालों के लिए लोकसभा के सदस्य के रूप में कार्य किया।,बलरामपुर हु शुरू करीं विनय उनीश सो पिस्तर उनीश सो बासट  तक अलग -अलग  कार्यकालों आलियु के पार्टी  न्पैला चुनाव जीतवा नी जरुरत है |,बलरामपुर थी शुरू करीन तिहुने 1957- 1962 तक नाला नाला कामकालो हारू लोकसभा ना सदस्य ना रूप मा काम करियु ।,1.9833846708190692,21.80941736541349,18.3416236482008
366,"anarchy का मार्ग ले लेती है और तब देश को इतनी बड़ी हानि हो जाती है, जिसकी भरपाई करने में हमें नये सिरे से मेहनत करनी पड़ती है।","anarchy नो रास्‍तों ली ले  से अने तेर देश ने एतरां नुकसान थई जाए, जिन पुरों करवा मां नवा तरीका ही मीनत करवी पडहे । ","हमारा देह ने एतरी मोटी नुकसान थाई जाये से, जिनी भरपाई करवा मा हमुने नवा सिरा थी मेहनत करवी पडे से।",2.342396931126378,30.996709118780352,26.720236474139973
367,"उनके आगमन पर, एक अनुष्ठान होता है जहां दूल्हे और दुल्हन के घर के प्रमुख सदस्यों को एक-दूसरे से परिचित कराया जाता है।",हिन्दू अन मुसलमान बेहे दरबारों मा कथक जादा शैली बद्ध थाई ग्यो अन मजो करवा नो एक परिष्कृत रूप मानी जावा लाग्यो |,तिनाना आवा पर एक अनुष्ठान थाय से जां दुल्हे अने दुल्हे ना घेर ना खास सदस्यों ने एक बिजा थी परिचित करावे से।,1.6466642419110007,15.547196232545648,12.20404769413447
368,भीमसिंह ने चित्तौड़ की रक्षा के लिए अपनी पत्नी को अलाउद्दीन को सौंप देने का प्रस्ताव रखा लेकिन उसके साथी राजपूतों ने इस प्रस्ताव को अस्वीकार कर दिया।,भीमसिंह नो चित्तोड़ नी रखवाली हरु आपडी बयरी नो अलाउद्दीन  नी आलवा ना (प्रस्ताव) वात राख वानी केमकी तीनानी हेट राजपूतो ने ऐ वी वात (प्र्स्ताव) नो (अस्वीकार )मण करी देदु),भीमसिंह यी चित्तौड नी रक्षा हारू आपडी बयर ने अलाउद्दीन ने हुपी देवा नो प्रस्ताव राख्यो पण तिना हाते राजपूतों यी इना प्रस्ताव ने अस्वीकार करी देदो।,1.599406123072598,37.98098373487969,31.419787213661323
369,"घरेलू स्तर पर, भाजपा के नेतृत्व वाली सरकार आरएसएस से प्रभावित थी, लेकिन गठबंधन के समर्थन पर इसकी निर्भरता के कारण, भाजपा के लिए अयोध्या में राम जन्मभूमि मंदिर निर्माण, कश्मीर राज्य को विशेष दर्जा देने वाले अनुच्छेद 370 को निरस्त करना, या सभी धर्मों के अनुयायियों के लिए एक समान नागरिक संहिता लागू करना असंभव था।",घेर ना इस्तर पर भा जा पा ना हमलवा वाली सरकार आर एसएस थी प्रभावित हली ग्यू से केमकी गठ बं धन  ना एक -बीजा नी मदद पर इनानी ऊपर भरोहो ना कारण भा जा पा घरु अयोध्या मा राम जनम भूमि जगा मा मंदिर बणावा  ना (निर्माण ) कश्मीर राज्य नो खास असल दर्जा आलवा वाला अनुच्छेद ३७० ना कैंसल करीया  से आने बद्धा धर्मा ने अनुयायियों  ने हारू एक बराबर (समान )नागरिक संहिता लागु करवा ना प्रयास /कोशिक असंभव हती |,"घेर ना स्तर पर भाजपा ना नेतृत्व वाली सरकार आरएसएस थी प्रभावित हती, पण गठबंधन ना समर्थन पर इनी निर्भरता ना कारण भाजपा हारू अयोध्या मां राम जन्मभूमि मंदिर निर्माण, कश्मीर राज्य ने विशेष दर्जा आलवा वाळा अनुच्छेद 370 ने निरस्त करवा, या बदां धर्मों ना अनुयायियों हारू एक समान नागरिक संहिता लागू करवा असंभव हता ।",2.6128798535967244,46.810347453234805,41.3690561462582
370,"विजक्राफ्ट इंटरनेशनल एंटरटेनमेंट और अप्रा ग्रुप के संयुक्त स्वामित्व वाली ग्रेट इंडियन नौटंकी कंपनी की किंगडम ऑफ ड्रीम्स परियोजना ने 7 अप्रैल 2012 को एक म्यूजिकल कॉमेडी झुमरू लॉन्च की, जो कुमार के संगीत और उनकी हिंदी फिल्मों के लिए उनकी विरासत को एक श्रद्धांजलि है।",विजक्राफ्ट इंटरनेशनल एंटरटेनमेंट अने अप्रा समूहों नी हाते आपडी वाली गेट इंडिया नाटक नी कंपनी नी किगडम आफ ड्रीम्स काम करवा नी 7 अप्रैल 2012 नी एक म्यूजिक कॉमेडी झुमरू चालू करी ती कुमार ने गावा नी अने तीना हिन्दी फिलम हारू तीनी विरासत ने एक याद से।,"विजक्राफ्ट इंटरनेशनल एंटरटेनमेंट अने अप्रा ग्रुप ना संयुक्त स्वामित्व वाली ग्रेट इंडियन नौटंकी कंपनी नी किंगडम ऑफ ड्रीम्स परियोजना हीं 7 अप्रैल 2012 ने एक म्यूजिकल कॉमेडी झुमरू लॉन्च करी, जो कुमार ना संगीत अने तिनी हिंदी फिल्मों हारू तिनी विरासत ने एक श्रद्धांजलि से ।",14.904294758599855,55.322776279095876,50.20014717092711
371,"किसी भी पीढ़ी में नहीं रहे ऐसे होनहार नौजवानों को fresh blood एक लाख चाहे वो पंचायत में आए, चाहे नगर पालिका में आए, चाहे जिला परिषदों में आए, चाहे विधानसभा में आए, लोकसभा में आए।","कइनी पण पीढी मां नी रया होवे, एवां बुद्वि वाला जवानों ने  fresh blood  एक लाख साहे ति पंचायत मां आवे ,साहे ,नगर पालिका ,जिला परिषदो मां,साहे विधानसभा  मां आवे , लोकसभा मां आवे। ","कईना पण पीढी मा नी रे ऐवा होनहार नौजवानों ने वेलफ वेल एक लाख चाहे त् यो पंचायत मा आया, चाहे नगर पालिका मा आया, चाहे जिला परिषदों मा आया, चाहे विधानसभा मा आया, लोकसभा मा आया ।",4.154158476653688,43.48249214475169,39.102242583745735
372,"भारत को अपनी युवा शक्ति पर गर्व है, और जितनी अधिक भागीदारी हमारे युवा साथी चुनावी प्रक्रिया में करेंगे, देश के लिए नतीजे उतने ही लाभकारी होंगे।","भारत नें आपड़ा जुवान्यिा उपर गटनर से। जैतरी भागीदारी युवा-पीढी करेहे, सुणांव मां फाइदों सरकार नें स थाहे। ","भारत ने आपडी जुवान शक्ति पर गर्व से, अने जेतरी वदारे भागीदारी हमारा जुवान साथी चुनावी प्रक्रिया मां करहे, देश हारू नतीजो ऐतरा ही लाभकारी थाहे ।",1.8196871111910016,29.15180391287556,24.25215691739141
373,लोसू जी ने वांचो भाषा की एक लिपि भी तैयार की है और वह आने वाली पीढ़ियों को वांचो भाषा सिखा रहे हैं ताकि इसे लुप्त होने से बचाया जा सके।,"लोसू जी ये वांचो भाषा की एक लिपि पण बणांवी से, अन त्‍यां आवा वाळी पीढीयों नें वांचो भाषा सिकाड़ी रियां से। इनां हारूं कि वाचों भाषा खोवाई नी जाये।  ",लोसू जी यी वांचो भाषा नी एक लिपि पण तैयार करी से अने त् या आवा वाळी पीढियों ने वांचो भाषा सिखाड़ी रया से ताकि इने लुप् त थावा थी वसाड़ी सके।,8.198953447629297,42.22165944267228,39.368407811416866
374,इस बार का उद्देश्य जापानियों के आने से पहले भारत को आज़ाद करना और आने पर उनसे लड़ने के लिए तैयार रहना है।,आपडी जेल नी मीयात ना रीते पटेल नो २० पाउंड थी पण वदार  भर ओसो थई  ग्यो |,इनी वखत नो उद्देश्य जापानियों ना आवा थी पेहला भारत ने आजाद करवा अने आवा पर तिहुथी लडवा हारू तैयार रेवु से ।,2.1671320168371846,14.657816013535877,12.984790291963884
375,फुटपाथ का निर्माण और फॉल्स की ओर जाने वाली सीढ़ियों का निर्माण स्थानीय प्रशासन द्वारा किया गया था।,बाजार मा काम फॉल्स नो जोवू वाली सिढियो नो काम स्थानीय प्रशासन द्वारा किया से,फुटपाथ ना निर्माण अने फॉल्स नी तरफ जावा वाली सीढियों ना निर्माण स्थानीय प्रशासन द्वारा करेला हता ।,9.083627868206413,45.40096820896674,39.77669272952752
376,उन्हें 12वीं फ्रंटियर फोर्स रेजिमेंट की चौथी बटालियन में कमीशन मिला था।,इहुने 12 वी फ्रंटियर बल देवा रेजिमेंट नी चार बटालियन मा दलाली मली हुती।,तिहुने 12 वी फ्रंटियर फोर्स रेजिमेंट नी चौथी बटालियन मां कमीशन मळेली ।,14.012771449140205,54.286523214116265,49.08576849753868
377,1994-1999 में तेंदुलकर की उम्र जब बीस-से पच्चीस वर्ष की थी तब वे शारीरिक रूप से शीर्ष पर थे और साथ ही उनका खेल-प्रदर्शन भी शीर्ष पर था।,तेंदुलकर नी ये पाली खतरों डिडिया न रूप मा यश से कैमकी इ ना मैच मा एड रेतीवालो वाचस ने रोकी दे दु हतु |,1994-1999 मा तेंदुलकर नी उमर जेर बीस थी पच्चीस वरेह नी हती तेर त् यां शरीर ना रूप थी ऊपर हता अने हाते ही तिहुना खेल-प्रदर्शन पण ऊपर हता।,3.016200863100729,20.302533243990638,18.16844558482901
378,"इसके बजाय, ग्वालियर के शाही परिवार के वंशज माधवराव सिंधिया को नामांकन दाखिल करने के अंतिम दिन शामिल किया गया था।",एनान वाणे ग्वालियर ना शाही परिवार ना वंशज माधवराव सिंधिया ने नामाकन दाखिल करवा ने आखरी दान भेला करिया था |,इना बाद ग्वालियर ना शाही परिवार ना वंशज माधवराव सिंधिया ने नामांकन दाखिल करवा ना आखरी दन भेळा करेला ।,42.27438337657597,71.54024443676016,66.5485444414705
379,नूरजहां ने अपनी बेटी का विवाह जहांगीर की उपपत्नी से उत्पन्न उसके सबसे छोटे बेटे शहरयार से इस इरादे से किया कि जहांगीर की मृत्यु के बाद सिंहासन पर अधिकार करने के लिए कोई जीवित पुरुष वारिस रहे।,नूरजहां ने आपडी पोरी ना विवा जहांगीर नी बिजी ओरत थी पैदा इहुना संबंधी नाना पोरिया शहर यार थी इना इरादा थी करियू कि जहांगीर ना मरवाने बाद सिंहासन पर अधिकार करवा हारू कई जीवता मनकु वारिस रे से।,नूरजहां यी आपडी सोरी नो विवाह जहांगीर नी उपपत्नी थी पैदा थाई तीना सबथी नाना सोरा शेहरयार थी इना इरादा थी करयु कि जहांगीर नी मौत नी बाद सिंहासन पर अधिकार करवा हारू कोई जीवता आदमी वारिस रे।,23.037642617699014,55.84248154493389,52.28494119020151
380,"इस जुलूस का नेतृत्व एक सैन्य बैंड और बालचरों के एक समूह ने किया; महिलाएं और पुरुष आत्मसंयम, व्यवस्थित तरीके से और इस दृढ़ संकल्प के साथ चल रहे थे कि पहली बार वे भगवान को देख सकेंगे।",असल तरीका थी इना संकल्प ने हाते साली करीन पे खली वखान भगवान् ने देखी सकां |,"इना जुलूस ना नेतृत्व एक सैन्य बैंड अने बालचरों ना एक समूह हीं करियु महिलाएं अने पुरुष आत्मसंयम, व्यवस्थित तरीका थी अने इना दृढ़ संकल्प नी हाते साली रया हुता कि पेहली वार त्या भगवान ने देखी सके।",3.511091977922844,36.4624535607717,33.88655146526971
381,"रिपोर्टों में कहा गया है कि आत्मघाती हमलावर, जो एक सैन्य वर्दी में था, बस में चढ़ गया और उसे दो टुकड़ों में बाँट कर खुद को उड़ा लिया।",रिपोट मा किदू कि खुद घात  हमलो जेवु एक जवान वर्दी माँ था मोटर माँ छड़ी गयो ऐवु इने बे दुकड़ा मा बाटी ने खुद उड़ी लियो गयो |,"रिपोर्टों मा केदू से कि आत्मघाती हमलावर, जो एक सैन्य वर्दी मा हतो, बस मा नाही ग्यो अने तिने बे टुकडा मा वाटी ने खुद ने उडाडी लेदो ।",3.392268780792677,27.26412320634763,24.291479343944943
382,"उसको पूर्ण करने के लिए हम निरंतर प्रयास करते हैं और मैंने तो सपना देखा है कि 2047 जब विकसित भारत का सपना होगा,",तिन्हने पूरू करवा हारू हमु हमेसा कोशिशु करिये से अने मे ते हपनो देख्यो  से के 2047 जेरा बढ़ोतरी वाळु भारत नु हपना थाहे ।,तिहुने पूरू करवा हारू हमु लगातार कोशिश करयी से अने मैं ते हपनु देख्यु से कि 2047 जेर विकसित भारत नो हपनु थाहे।,12.769027061800271,44.2288101989394,40.371593334319236
383,"पाँच व्यक्तिगत स्पर्धाएँ, जिनमें पुरुष एकल, महिला एकल, पुरुष युगल, महिला युगल और मिश्रित युगल शामिल हैं, वर्तमान में विषम संख्या वाले वर्षों में आयोजित की जाती हैं।",पाँच एक -एक स्पर्धाए जिनमा आदमी एकल औरत एकल पुरुष अकेल महिला अकेल ऐवु मिश्रित (सामिल मा ) युगल आजे  आंकड़ो वाले साल मा चालू की जाती हाथी | ,"पांच व्यक्तिगत स्पर्धाएं, जिनमा पुरुष एकल, महिला एकल, पुरुष युगल, महिला युगल अने मिश्रित युगल शामिल से, वर्तमान मां विषम संख्या वाळा वर्षों मां आयोजित करे से ।",1.82680755836395,26.579687246993,22.729942284667075
384,उमियम झील भारत के मेघालय राज्य में शिलांग से 15 किलोमीटर उत्तर में पहाड़ियों में स्थित एक जलाशय है।,उमियम दरियों भारत ना मेघालय राज्य मा शिलांग थी 15 मील हुरी ना डूंगरा मा हेला एक मोटो दरियों से |,उमियम झील भारत ना मेघालय राज्य मां शिलांग थी 15 किलोमीटर हुरी मां डुंगरियों मां स्थित एक जलाशय से ।,18.462053544069878,48.23512432205187,45.95656753878409
385,"अन्य परेशानियों के अलावा, शाही जत्था सैनिकों के शिरस्त्राण में उबाले गए घोड़े के मांस को खा कर रहने के लिए मजबूर थे।",बिजी परेशानियों ना अलावा राजा ना सैनिकों ना शिरस्त्राण मा उकलेलु घोणानु माह खाईन रेहवा हारू मजबूर हुता।,बीजी परेशानियों नी अलावा शाही जत्था सैनिकों ना शिरस्त्राण मां उबालेला घोडा ना मांस ने खाकर रेवा हारू मजबूर हता ।,9.560408787521254,57.12734199932423,50.36076380932318
386,अब तक 9 लाख करोड़ रुपये बैंकों के माध्‍यम से हमारे इन women self help groups को मिले हैं और जिसकी मदद से वो अपने अनेकविद् कामों को बढ़ा रहे हैं।,हमणा हुदी 9 लाख करोड़ रुपिया बेकु थी अमारी इनी वूमेन सेल्फ हेल्प ग्रुप ने मळिया से अने विहुनी मददु थी वी आपड़ा घणाखास कामु ने वदारी र्या से ।,हाव तक 9 लाख करोड़ रुपया बैंकों ना माध् यम थी हमारा इना women self help group ने मलिया से अने जिनी मदद थी त् या आपड़ा अनेकविद कामों ने बढावी रया से ।,6.814385179012219,30.072784083638847,29.10947385671116
387,प्रधानमंत्री जी: तो एक प्रकार से आप पूरी तरह प्राकृतिक खेती की तरफ जा रही हैं?,प्रधानमंत्री: ती तमुं आरवी वळे परकट वळी खेती उपर जाइरी से। ,प्रधानमंत्री जी ते एक तरेह थी तमु पूरी तरेह प्राकृतिक खेती नी तरफ जाई री से।,3.21858262703621,35.73904337577014,29.734759931444344
388,"गुलामी का इतना लम्‍बा कालखंड, जुल्‍मी शासक, अपरंपार यातनाएं, सामान्‍य से सामान्‍य मानवीयों का विश्‍वास तोड़ने की हर तरकीबें,","गुलामी नों ऐतरों मोटा टैम मां जुल्‍मी शासक, घणीजबर विनतीयां, हुदी थी हुदी से हुदी मनखुं नां भरोहें तोड़वा नी हर अंदाजों, ","गुलामी ना ऐतरा लम् बा कालखंड, जुल् मी शासक, अपरंपार यातनाए, सामान् य थी सामान् य मानवीयों नो विश् वास तोड़वा नी हर तरकीबें,",7.23976807888871,27.604155583319667,26.63021348171807
389,"जमी-उल-हिकाया और ताज-उल-मासिर ने तराइन की केवल दूसरी लड़ाई का उल्लेख किया है, जिसमें पृथ्वीराज को हराया गया था।",जमी-उल-हिकाया अने ताज-उल-मासिर ने तराइनी न खाली बिजी  लडाई नी उल्लेख करियू से जिनमा पृथ्वीराज ने हरावी दियो।,"जमी उल हिकाया अने ताज उल मासिर ने तराइन नी खाली बीजी लडाई नो उल्लेख करियो से, जिनमा पृथ्वीराज ने हराया गया हता।",7.9132472714226125,61.92087205678332,54.425179263537615
390,यह मैसूर और बैंगलोर के लोगों के लिए पीने के पानी का एक प्रमुख स्रोत है।,यूँ मैसूर अने बेंगलोर मा लोगो हारू पीवा नू पाणी नो एक खास साधन से |,यो मैसूर अने बैंगलोर ना मनखु हारू पीवा ना पाणी नो एक खास साधन से।,29.501718437792828,61.73109670934068,58.48937652482946
391,पार्टी के झंडे में काले रंग की पृष्ठभूमि में केंद्र में एक सफेद तारे के साथ एक चक्र में एकान्तर से लाल और सफेद रंग में छह हाथ जुड़े हुए हैं।,पार्टी ना झन्डा मा कला रंग नी पृठभूमि  मा केंद्र मा एक घोलू एक चक्र मा एकांतर हु रालू आने घोलू रंग मा सो हाथ जोडईला से।,पार्टी ना झंडा मा काला रंग नी पृष्ठभूमि मा केंद्र मा एक सफेद तारा नी हाते एक चक्र मा एकान्तर थी लाल अने सफेद रंग मा छह हाथ जोडाइला से ।,14.776306152678014,53.95451125815097,50.94187803637059
392,"1306 में, दुवा द्वारा भेजी गई एक और मंगोल सेना रास्ते के क्षेत्रों को लूटते हुए रावी नदी तक आगे बढ़ गई।",1306 में दुवा नी होते मोकलीगेली अने मंगोल सेना न वाटे न इलाका ने लुटवा हारु राव नदी तक अगाड़ी बढ़ी गई।,1306 मा दुवा द्वारा मोकली गई एक अने मंगोल सेना रास्ते ना क्षेत्रों ने लुटता जईन रावी नदी तक अगाडी बढी गई ।,8.668528067348738,40.80744035755148,36.87897272695652
393,"भारत में ब्रिटिश सरकार ने न केवल भारतीय लोगों को उनकी स्वतंत्रता से वंचित किया है, बल्कि जनता के शोषण पर अपना आधार बनाया है और भारत को आर्थिक, राजनीतिक, सांस्कृतिक और आध्यात्मिक रूप से बर्बाद कर दिया है।"," देहना ब्रिटिश सरकारे न ऐ खला भारतीय म ण खा ने आपडी आजादी था से टी  करया से ताहरे जनता हाथे घणो  दुव्यवहार कार्यो से अने देह ने आर्थिक ,राजनैतिक ,संस्कृतिक अने आध्यत्मिक रूप थी घणो |","भारत मा ब्रिटिश सरकार यी न खाली भारतीय लोगों ने तिहुनी स्वतंत्रता थी वंचित करियु से, पण जनता ना शोषण पर आपड़ो आधार बणायो से अने भारत ने आर्थिक, राजनीतिक, सांस्कृतिक अने आध्यात्मिक रूप थी बर्बाद करी देदो से ।",5.733200051153364,44.6750525351101,39.823979535717946
394,"चांद ने 8 बार, रूप सिंह ने 10 बार, गुरमीत सिंह ने 5 बार और पिन्नीगर ने एक बार गोल किया।","चांद ये 8 वखत रूपसिंह ये 10 वखत ,गुरमीत सिंह ये 5 वखत अने पिन्निगर ये एक गोल करियो |",चांद यी 8 वार रूपसिंह यी 10 वार गुरमीत सिंह यी 5 वार अने पिन्नीगर यी एक वार गोल करयो।,5.446738478088692,44.91555753578942,40.33132727058948
395,मैं दिल्ली में हर मैच से पहले खुद को तैयार नहीं कर सका क्योंकि मुझे नहीं पता था कि अगले दिन मेरा प्रतिद्वंद्वी कौन होगा।,हूं देहली मा हर मैच थी पेहलो खुद ने त्याग नही करी सकीयो केमकि मने नयी पतो हातो कि अगाडी ना दाहडा मारी बराबरी कौन थाहे बिजा मा बदली कर दिदु से।,हुं दिल्ली मां हर मैच थी पेहलां खुद नें तैयार नी करी सकीयूं केमकि मन नी मालम हतों कि अगलां दन मांरा प्रतिद्वंद्वी कईंन ओहें।,5.237169298338149,30.732380823454342,26.763048301795873
396,"1562 में एक अन्य विवाद के बाद जब आधम खान ने अकबर का सामना किया, तो उन्हें शहंशाह ने मार गिराया और आगरा में महल के आँगन में फेंक दिया।",१५६२ मा एक बिजो झगडा ना बाद जेरा आधम खान ने अकबर नो सामनो कार्यो से तेरा इनाने शहंशाह  ने मरीन फैकी दि दो से अने आगरा न महल ना आंगणा  मा फैकी दिदो से |,1563 मा एक बीजा झगडा नी बाद जेर आधम खान यी अकबर नो सामनो करयो तेर तिनान शहंशाह यी मार नाख्यो अने आगरा मा महल ना आँगन मा फेकी देदो।,7.446187537489697,38.37901161578593,36.39443989567035
397,ये सभी बॉक्स ऑफिस पर सफल रहीं।,आ बदा बॉक्स ऑफिस मा आसु रहे।,यो बॉक्स ऑफिस पर सफल री ।,13.134549472120788,36.185897769686484,32.812833155061185
